time,open,high,low,close,dynamic_sine_wave,dynamic_cosine_wave,adaptive_EB_sinewave,cycle_strength,cycle_stability,snr,cycle_phase,cycle_stage,cycle_stage_pct,cycle_phase_velocity,phase_velocity,phase_direction
1743460020,3123,3123.56,3123,3123.55,-0.8193196885416958,0.30421912624791964,-0.9279528064350541,0.997941514223154,1,1,-1.253998790057281,0.8004198939311278,80.04198939311277,0.4785689599831988,0.1523332311833471,1
1743460080,3123.57,3123.57,3123.14,3123.17,-0.6635150028615084,0.4711446317747363,-0.8987511847670836,0.9981473628008386,1,1,-1.0879598643165167,0.8268458097084386,82.68458097084385,0.1660389257407633,0.05285183155462123,1
1743460140,3123.18,3123.2,3123.12,3123.12,-0.41411097727557605,0.7541837864813549,-0.8545940904419428,0.9983326265207547,1,1,-0.847731333293055,0.8650793678925273,86.50793678925272,0.2402285310234642,0.07646711636817811,1
1743460200,3123.14,3123.21,3123.09,3123.11,-0.1857580153878131,0.6905265504281405,-0.7649204561298759,0.9984993638686792,1,1,-0.8364678472986924,0.8668720073649764,86.68720073649764,0.011263485994369549,0.0035852789449004915,1
1743460260,3123.12,3123.21,3122.97,3123.14,0.049653226761731006,0.7118703941025586,-0.4657286291772736,0.9986494274818113,1,1,-0.5793447474623434,0.9077944196870422,90.77944196870422,0.25712309983635295,0.08184482464413295,1
1743460320,3123.18,3123.43,3123.15,3123.24,0.2728760061906556,0.6750131663796788,0.6461540178702639,0.9987844847336301,1,1,-5.5196273470183215,0.12152402369682978,12.152402369682978,1.3429027076236166,0.42745920801957776,1
1743460380,3123.18,3123.4,3123.18,3123.34,0.44569885229962297,0.5226065945115896,0.9911221408820279,0.9989060362602671,1,1,-5.197627751971801,0.1727718509220721,17.27718509220721,0.32199959504651443,0.1024956544504827,1
1743460440,3123.3,3123.3,3122.93,3122.94,0.41260933681021916,-0.1000608391384346,0.9904931280080576,0.9990154326342404,1,1,-4.611709306615161,0.2660236677492999,26.60236677492999,0.585918445356636,0.18650363365445438,1
1743460500,3122.93,3122.94,3122.74,3122.85,0.46501135648263664,0.1584607687184157,0.9698856880524873,0.9991138893708164,1,1,-4.874338974199823,0.22422485795061967,22.422485795061966,-0.26262966758465933,-0.08359761959735969,-1
1743460560,3122.82,3123.21,3122.62,3122.62,0.4670221802855366,0.0060806184104490735,0.947937931807968,0.9992025004337347,1,1,-4.71880346682935,0.2489791027749364,24.89791027749364,0.15553550737048427,0.04950848964863699,1
1743460620,3122.55,3122.56,3122.09,3122.32,0.41842390425872894,-0.1469584612528051,0.9238141011662989,0.9992822503903612,1,1,-4.5546328737125705,0.2751076641798001,27.510766417980008,0.16417059311678228,0.05225712280972838,1
1743460680,3122.34,3122.64,3122.31,3122.5,0.32448290568966626,-0.28407231134384486,0.8930863650849443,0.9993540253513251,1,1,-4.40442926962502,0.29901331024055183,29.90133102405518,0.15020360408754452,0.04781129212150145,1
1743460740,3122.51,3122.51,3122.34,3122.35,0.1529953127718097,-0.518568863744344,0.8447802615646705,0.9994186228161926,1,1,-4.1618474204489715,0.33762141064129253,33.76214106412925,0.24258184917603454,0.07721620080147704,1
1743460800,3122.29,3122.68,3122.25,3122.63,0.03531877535292909,-0.3558472497069114,0.7403932144104458,0.9994767605345733,1,1,-4.264365815144409,0.32130510136766777,32.13051013676677,-0.10251839469543533,-0.03263261854724895,-1
1743460860,3122.62,3122.7,3122.48,3122.54,-0.08618509940270619,-0.3674209031713803,0.3554325363268288,0.999529084481116,1,1,-3.9104075551295026,0.37763930809724644,37.76393080972464,0.35395826001490605,0.11266841345915733,1
1743460920,3122.56,3122.62,3122.54,3122.62,-0.19834948133845426,-0.33917880065451034,-0.7804861650272821,0.9995761760330044,1,1,-1.980748001288056,0.684754164575614,68.4754164575614,1.9296595538414465,0.6142297129567351,1
1743460980,3122.71,3122.73,3122.56,3122.58,-0.28901961926187036,-0.2741814121853762,-0.9958083419772878,0.9996185584297039,1,1,-1.8394744454346394,0.7072385493178542,70.72385493178543,0.14127355585342816,0.04496876948448411,1
1743461040,3122.59,3123.1,3122.46,3123.08,-0.34836999683680553,-0.17947221334300484,-0.9874820147395356,0.9996567025867336,1,1,-1.7505812350373802,0.7213863431598859,72.1386343159886,0.08889321039726106,0.028295587684063928,1
1743461100,3123.09,3123.36,3123.09,3123.3,-0.36996907973702214,-0.06531441538660099,-0.9664323662703569,0.9996910323280602,1,1,-1.638276730880115,0.739260160127999,73.9260160127999,0.112304504157267,0.03574763393622671,1
1743461160,3123.32,3123.37,3123.04,3123.05,-0.3514762721859794,0.055921212934516094,-0.9443069114364905,0.9997219290952541,1,1,-1.5116460877032196,0.7594140529365079,75.94140529365079,0.12663064317689576,0.0403077856170179,1
1743461220,3122.99,3123.15,3122.98,3123.11,-0.26700003118141563,0.255451415264273,-0.9195175895700671,0.9997497361857287,1,1,-1.2998193267147045,0.7931273290269755,79.31273290269755,0.21182676098852316,0.06742655218093783,1
1743461280,3123.1,3123.44,3123.06,3123.43,-0.1882322623979603,0.2381893154059217,-0.8870127607832603,0.9997747625671558,1,1,-1.3084553495373328,0.7917528633060997,79.17528633060998,-0.008636022822640088,-0.0027489314417551854,-1
1743461340,3123.39,3123.55,3123.32,3123.33,-0.09416899391187625,0.28444204871586715,-0.8337509105931946,0.9997972863104402,1,1,-1.242018831222346,0.8023265635977451,80.23265635977451,0.06643651831498532,0.0211474005832903,1
1743461400,3123.32,3123.45,3123.29,3123.29,0.025436389849866604,0.3616799728756052,-0.7105640727331842,0.9998175576793962,1,1,-1.0999714713103472,0.8249341030808933,82.49341030808934,0.142047359912006,0.04521507896629858,1
1743461460,3123.3,3123.3,3122.99,3123.02,0.14228534608512186,0.353344690619419,-0.21076720189873463,0.9998358019114566,1,1,-0.5378359305201528,0.9144007530852885,91.44007530852885,0.5621355407901948,0.17893330000879054,1
1743461520,3123.01,3123.07,3122.71,3122.74,0.2437154772874337,0.30671902842684096,0.8694640408587873,0.999852221720311,1,1,-5.051527528861413,0.19602442361691905,19.602442361691903,1.7694937088383234,0.5632473410632604,1
1743461580,3122.73,3122.8,3122.73,3122.78,0.3187352548903866,0.2268556002681277,0.9975285167396286,0.9998669995482798,1,1,-4.936003390677797,0.21441066125527275,21.441066125527275,0.11552413818362894,0.03677247527671144,1
1743461640,3122.76,3122.76,3122.55,3122.65,0.3592151219389147,0.12240884779304352,0.984292574501039,0.9998802995934518,1,1,-4.836115995834973,0.23030823389708008,23.030823389708008,0.0998873948428205,0.03179514528361355,1
1743461700,3122.64,3122.69,3122.56,3122.69,0.36076845672845625,0.004697197290610818,0.9629650850971515,0.9998922696341066,1,1,-4.717266789674426,0.24922367254007893,24.922367254007895,0.11884920616054973,0.03783087728599846,1
1743461760,3122.67,3122.8,3122.46,3122.8,0.2878048018710738,-0.22063800039546447,0.940613203775682,0.999903042670696,1,1,-4.481986206435465,0.28666974037610365,28.666974037610366,0.23528058323896794,0.07489213567205177,1
1743461820,3122.85,3123.02,3122.84,3123.01,0.22318930020981592,-0.19539365330528363,0.9150371220437566,0.9999127384036264,1,1,-4.5020122578007715,0.28348249531070296,28.348249531070298,-0.020026051365307884,-0.006374490130801899,-1
1743461880,3122.98,3122.98,3122.67,3122.78,0.13438777473201216,-0.2685308329439737,0.8804600715335683,0.9999214645632637,1,1,-4.416361225894633,0.29711428041948656,29.711428041948658,0.08565103190612944,0.027263570217564287,1
1743461940,3122.77,3122.77,3122.62,3122.72,0.02601180076668742,-0.3277228674106198,0.821233049508581,0.9999293181069373,1,1,-4.332691523014375,0.3104307272199097,31.04307272199097,0.08366970288026843,0.026632893600849826,1
1743462000,3122.73,3123.05,3122.7,3122.92,-0.06347416104659537,-0.2706005300384143,0.6736619095371823,0.9999363862962436,1,0.9697372362266068,-4.330430036009972,0.3107906540553987,31.07906540553987,0.0022614870044073143,0.000719853670979014,1
1743462060,3123,3124.96,3122.99,3124.86,-0.3350497995581957,-0.8212295005567188,0.027550524863494963,0.9999427476666193,1,0.7803295269165739,-3.175127976095439,0.49466268765504556,49.46626876550456,1.1553020599145336,0.36774406719929414,1
1743462120,3124.87,3125,3124.27,3124.35,-0.4960201573818454,-0.48676533463919497,-0.9250145800042994,0.9999484728999574,1,0.5769937969570057,-2.0552027659751104,0.6729043207389254,67.29043207389253,1.1199252101203232,0.35648326616775794,1
1743462180,3124.36,3125.08,3124.35,3124.38,-0.6167090484543117,-0.3649564382187843,-0.9973675738834415,0.9999536256099616,1,0.47997850853571206,-1.9215825145819707,0.6941706442453253,69.41706442453253,0.1336202513931386,0.04253264701279945,1
1743462240,3124.27,3125.05,3124.27,3124.93,-0.6549452627776661,-0.11562416777897647,-0.9809923151584558,0.9999582630489654,1,0.3630649421842095,-1.688119537687868,0.7313274310469707,73.13274310469707,0.23346297689410078,0.07431357360329018,1
1743462300,3124.94,3125.66,3124.83,3125.36,-0.7599486966182812,-0.3175244952097774,-0.9594816879898905,0.9984972243451834,1,0.28449292003715115,-1.8903853488392173,0.6991358273837417,69.91358273837417,-0.2022658111513438,-0.06438320732645635,-1
1743462360,3125.37,3125.87,3125.33,3125.35,-0.6794553032304467,0.24340750743437273,-0.9368429021356968,0.9986475019106651,1,0.37221615042906564,-1.3165998932470444,0.7904566189154711,79.04566189154711,0.5737854555921711,0.18264158306345846,1
1743462420,3125.2,3125.42,3125.16,3125.25,-0.4754607516867114,0.6168680835979979,-0.9103427060896135,0.9987827517195986,1,0.5337635565486407,-0.9752476830369403,0.844784510505753,84.4784510505753,0.3413522102101072,0.10865578318056461,1
1743462480,3125.28,3125.41,3125.28,3125.41,-0.21994265016402487,0.772672409229054,-0.8733433570458534,0.9989044765476388,1,0.6576862839983119,-0.8464824542451908,0.8652781331663187,86.52781331663188,0.12876522879175634,0.04098724532113373,1
1743462540,3125.42,3125.42,3125.19,3125.31,0.059409650265780316,0.8447456900724182,-0.8068726801082662,0.9990140288928749,1,0.8092792624279477,-0.7624713332268414,0.8786489183510805,87.86489183510805,0.08401112101834496,0.026741570369522048,1
1743462600,3125.32,3125.57,3125.31,3125.56,0.3323239932535841,0.8252776678165323,-0.6271770490414738,0.9991126260035874,1,0.9704239475056227,-0.6498443508966716,0.8965740593144506,89.65740593144506,0.11262698233017587,0.035850281926742084,1
1743462660,3125.48,3125.5,3125.04,3125.13,0.5692258750343101,0.716378004750313,0.18699707575820143,0.9992013634032286,1,1,-6.02785150097403,0.04063763739608228,4.063763739608229,0.9051781571022337,0.2881271561632654,1
1743462720,3125.23,3125.6,3125.23,3125.56,0.7444433008055786,0.5298476691193581,0.9585211374771417,0.9992812270629058,1,1,-5.21736112959568,0.1696311863293327,16.96311863293327,0.8104903713783447,0.25798709786649915,1
1743462780,3125.53,3125.72,3125.36,3125.72,0.8389887437065865,0.28590011710565094,0.9960041820854371,0.9993531043566152,1,1,-4.99192043431092,0.20551118735797605,20.551118735797605,0.22544069528476318,0.07176000205728761,1
1743462840,3125.73,3125.88,3125.35,3125.43,0.8450877548022712,0.018443067513160105,0.9776245314321773,0.9994177939209536,1,1,-4.731251927717786,0.2469978686906557,24.69978686906557,0.26066850659313423,0.08297336266535925,1
1743462900,3125.44,3125.72,3125.37,3125.5,0.7217258877689479,-0.37303936762057205,0.9559772747921725,0.9994760145288583,1,1,-4.340343857499896,0.3092128203603466,30.921282036034658,0.39090807021788954,0.12442990333938167,1
1743462960,3125.51,3125.55,3125.08,3125.55,0.5596900912953438,-0.48998716136552156,0.9329804167618402,0.9995284130759724,1,1,-4.228797096332947,0.32696603878595754,32.69660387859575,0.11154676116695095,0.035506436851222636,1
1743463020,3125.54,3125.75,3125.4,3125.69,0.337003188943329,-0.6733927041517619,0.9053996838513308,0.9995755717683752,1,1,-4.072898684890866,0.3517780415871388,35.17780415871388,0.15589841144208583,0.04962400560236411,1
1743463080,3125.68,3125.74,3125.68,3125.7,0.07588763893400231,-0.7895987795407234,0.8655589946508191,0.9996180145915377,1,1,-3.972851673994832,0.3677010179128114,36.77010179128114,0.10004701089602897,0.03184595265134345,1
1743463140,3125.67,3125.71,3125.43,3125.47,-0.16829387653638248,-0.7383912087768552,0.790204255401411,0.9996562131323838,1,1,-3.9608736972781244,0.36960737211551503,36.9607372115515,0.011977976716704308,0.003812708405406243,1
1743463200,3125.46,3125.46,3125.23,3125.29,-0.21577207091549508,-0.14357139716575862,0.5675432221810275,0.9996905918191454,1,1,-4.4646170019163876,0.28943413513288896,28.943413513288895,-0.5037433046382631,-0.16034647396525212,-1
1743463260,3125.28,3125.36,3125.14,3125.19,-0.3144064777105692,-0.2982649146070846,-0.40818099500078797,0.9997215326372308,1,1,-2.201841860823656,0.6495659839432582,64.95659839432581,2.262775141092739,0.7202636976207406,1
1743463320,3125.2,3125.76,3125.19,3125.72,-0.37897006412655027,-0.1952366645150386,-0.9781663858640937,0.9997493793735077,1,1,-1.767801985653911,0.7186455755755122,71.86455755755122,0.4340398751697514,0.1381591832645103,1
1743463380,3125.75,3125.78,3125.68,3125.72,-0.26247806332698365,0.352265277400405,-0.9938685579892933,0.9997744414361569,1,1,-1.2301728754945245,0.8042119060074757,80.42119060074756,0.5376291101593811,0.17113266086392526,1
1743463440,3125.61,3125.62,3124.9,3124.96,-0.23273428833936619,0.08994350749435553,-0.9742162085965428,0.9997969972925412,1,1,-1.4787333383206018,0.7646522796914962,76.46522796914962,-0.24856046282608424,-0.0791192526319612,-1
1743463500,3124.97,3125.02,3124.92,3125.01,-0.1952686795207855,0.113293899949064,-0.9524447885525079,0.9998172975632871,1,1,-1.4524020103816255,0.768843040691158,76.8843040691158,0.026331327938981186,0.008381521999325169,1
1743463560,3125,3125.39,3124.99,3125.26,-0.1366426793703829,0.17728173663521266,-0.9290082679214314,0.9998355678069584,1,1,-1.3822343676845819,0.7800105678714985,78.00105678714985,0.07016764269704989,0.02233505436068284,1
1743463620,3125.27,3125.27,3125.05,3125.2,-0.06320932468057407,0.22205834634736635,-0.9001676920558472,0.9998520110262625,1,1,-1.3289395871785743,0.7884926956300271,78.84926956300271,0.053294780506009776,0.016964255517058078,1
1743463680,3125.19,3125.25,3125.13,3125.16,0.017073741132102135,0.242771488642528,-0.8569792799858449,0.9998668099236363,1,1,-1.2947417667427246,0.7939354477953616,79.39354477953616,0.034197820435849735,0.01088550433066904,1
1743463740,3125.22,3125.34,3125.13,3125.26,0.09550660216672502,0.23717657315549884,-0.7706063811586598,0.9998801289312726,1,1,-1.272218070055139,0.7975202054598934,79.75202054598934,0.02252369668758125,0.007169515329062211,1
1743463800,3125.27,3125.31,3124.92,3125.03,0.1635898409189613,0.20587989579335772,-0.48976416105533344,0.9998921160381454,1,1,-1.172857787419467,0.8133338855883685,81.33338855883684,0.09936028263567853,0.031627360256952106,1
1743463860,3125.05,3125.32,3125.05,3125.23,0.2139455820497102,0.15227293716627652,0.6028541663761643,0.9999029044343308,1,1,-4.959800687658657,0.2106232038085431,21.06232038085431,2.496242406940392,0.7945786364403479,1
1743463920,3125.28,3125.38,3125.21,3125.25,0.24111699965762615,0.08216484303916571,0.9892174456220435,0.9999126139908977,1,1,-4.795259201626436,0.23681079465425706,23.681079465425707,0.16454148603222518,0.05237518169142938,1
1743463980,3125.24,3125.45,3125.05,3125.35,0.2174494807678582,-0.07156924981852014,0.991236696146803,0.9999213525918079,1,1,-4.640312077703442,0.2614713953444741,26.147139534447412,0.15494712392298915,0.04932120138043239,1
1743464040,3125.37,3125.5,3125.25,3125.46,0.1948217120358007,-0.06842510365209639,0.9707831871069336,0.9999292173326271,1,1,-4.6420209230307705,0.2611994241636502,26.11994241636502,-0.00170884532732396,-0.0005439423616461923,-1
1743464100,3125.47,3126.01,3125.46,3125.93,0.1905693255637611,-0.01285897821228195,0.9488753790884419,0.9999362955993644,1,1,-4.698838000570845,0.25215670542111185,25.215670542111184,-0.05681707754007137,-0.01808543748507573,-1
1743464160,3125.94,3126.08,3125.04,3125.08,0.12198274937210013,-0.20740195998238317,0.9249067969793172,0.9999426660394279,1,1,-4.4917971494795665,0.28510828029424184,28.510828029424186,0.20704085109127246,0.06590314974625809,1
1743464220,3125.19,3125.29,3125.08,3125.15,0.02815956413273651,-0.28371605044195414,0.894599339599,0.9999483994354852,1,1,-4.405279665220576,0.2988779655779355,29.88779655779355,0.08651748425898398,0.02753937056738509,1
1743464280,3125.21,3125.59,3125.21,3125.5,-0.06871514682106618,-0.2929436930690293,0.8474451289529517,0.9999535594919366,1,1,-4.3795690859171685,0.30296993136382894,30.296993136382895,0.025710579303404035,0.008183931571785864,1
1743464340,3125.51,3125.73,3125.37,3125.65,-0.15814350539144642,-0.2704263410623391,0.7472367707354189,0.999958203542743,1,1,-4.365150806083832,0.3052646718701866,30.526467187018657,0.014418279833331438,0.004589481012713775,1
1743464400,3125.68,3125.93,3125.34,3125.87,-0.23043456130334833,-0.21860409890452367,0.38719043019170896,0.9999623831884688,1,0.9253957545133877,-4.1984127849292605,0.3318018521382977,33.18018521382977,0.1667380211545777,0.05307436053622411,1
1743464460,3125.86,3125.99,3125.82,3125.93,-0.27775445693741113,-0.14309271063832013,-0.7502459862365118,0.9999661448696219,1,0.8966676322366514,-1.7592605495715077,0.7200049873491302,72.00049873491302,2.439152235357747,0.7764062704216631,1
1743464520,3125.91,3126.23,3125.83,3126.01,-0.33247221354743683,-0.1654634273483116,-0.9949294946668661,0.9999695303826597,1,0.848103097772341,-1.7355947325982868,0.7237715191027263,72.37715191027263,0.023665816973224674,0.007533063507193568,1
1743464580,3126.02,3126.02,3125.87,3125.96,-0.3111039976781136,0.06461628643249205,-0.988287282851799,0.9999725773443937,1,0.8091516730086002,-1.505507165721781,0.7603910927151093,76.03910927151092,0.23008756687650211,0.07323914722476471,1
1743464640,3125.97,3126.15,3125.79,3125.98,-0.2610224185430751,0.1514438866665967,-0.9673335733143152,0.9999753196099543,1,0.7561573862186388,-1.4154988615362498,0.7747163592455555,77.47163592455554,0.09000830418553152,0.028650533060892547,1
1743464700,3125.97,3126.37,3125.97,3126.3,-0.2021753929459456,0.17795010519073065,-0.9452586040730706,0.999977787648959,1,0.7250599511714173,-1.384718661793272,0.7796151801840063,77.96151801840064,0.030780199742974634,0.009797641876900598,1
1743464760,3126.21,3126.21,3125.14,3125.14,-0.09352400080287673,0.3285557165343213,-0.9206537867235172,0.999980008884063,1,0.6485176160158557,-1.2280124716001808,0.8045557449663355,80.45557449663356,0.15670619019309462,0.049881129564659406,1
1743464820,3125.13,3125.24,3124.29,3124.35,0.03623814444364341,0.3923934500016512,-0.8886385139883752,0.9999820079956567,1,0.5978472808749754,-1.1549773688911955,0.8161796425816947,81.61796425816948,0.07303510270898728,0.023247795230719202,1
1743464880,3124.33,3124.43,3123.49,3123.65,0.280672463510381,0.7391556726746834,-0.8367560882847366,0.999983807196091,1,0.5269952387183333,-0.847251826306092,0.8651556837997495,86.51556837997495,0.3077255425851023,0.09795208243610916,1
1743464940,3123.57,3124.12,3123.57,3124.12,0.4807538182108344,0.6050347958008997,-0.7189358782563325,0.9999854264764819,1,0.4891877970720665,-0.8712167743691595,0.8613415438545718,86.13415438545718,-0.0239649480630707,-0.00762827989035649,-1
1743465000,3124.13,3124.26,3123.77,3123.77,0.6287380370440584,0.4474959786111066,-0.2521342996472458,0.9999868838288337,1,0.48053248828188233,-0.5130984308696611,0.9183378484343983,91.83378484343983,0.3581183434994931,0.11399260915965131,1
1743465060,3123.64,3123.76,3122.95,3122.98,0.8414491212541669,0.6432263895470284,0.8500150248611786,0.9999881954459503,1,0.4822881336897396,-5.360179294009292,0.14690096949959539,14.690096949959539,1.4361044440399586,0.4571262421303952,1
1743465120,3122.99,3123.15,3122.9,3122.98,0.8574428389367396,0.048364105324356046,0.9972966368381254,0.9999893759013553,1,0.4931506923197884,-4.760846222651374,0.24228779036465573,24.22877903646557,0.5993330713579136,0.19077364173011918,1
1743465180,3122.97,3122.97,3120.81,3120.84,1.2309189987714853,1.1293709623288926,0.9851365911544142,0.9999904383112197,1,0.4607748607124531,-5.565893447342326,0.11416054513267895,11.416054513267895,-0.8050472246909457,-0.2562544904639515,-1
1743465240,3120.85,3120.97,3120.17,3120.23,1.0644412779235572,-0.5034192915647879,0.9638700087760174,0.9999913944800978,1,0.40707172795925717,-4.231069102463188,0.32660443777959464,32.660443777959465,1.3348243448791328,0.42488778529382976,1
1743465300,3120.2,3121.17,3120.01,3120.51,0.6574663440734105,-1.2306693762982115,0.9415825068047782,0.999992255032088,1,0.4053901812480996,-3.7946865778434713,0.39605687365174325,39.605687365174326,0.43638252461971305,0.1389048717442961,1
1743465360,3120.5,3120.89,3120.12,3120.41,0.15177527786798292,-1.5291814244160893,0.916223975802578,0.9999930295288791,1,0.5080456413266521,-3.6813941015680527,0.4140879312660974,41.40879312660974,0.1132924762754226,0.03606211522870958,1
1743465420,3120.39,3121.01,3120.33,3120.9,-0.37036299473052464,-1.578916854168804,0.8822181941147702,0.9999937265759912,1,0.6257929000930238,-3.651128113641242,0.41890491285220893,41.8904912852209,0.03026598792681323,0.009633963172223902,1
1743465480,3120.96,3121.27,3120.26,3120.8,-0.8523666900760059,-1.457552143353073,0.824656480389113,0.9999943539183921,1,0.8212678840724272,-3.6564716197625913,0.4180544674395544,41.805446743955436,-0.005343506121348707,-0.0017008908253088957,-1
1743465540,3120.82,3120.84,3120.41,3120.53,-1.2420032287198504,-1.1782390415532988,0.6840838161368396,0.9999949185265529,1,1,-3.667624173212978,0.41627948342982873,41.627948342982876,-0.011152553450387792,-0.0035499680194515802,-1
1743465600,3120.51,3121.32,3120.2,3121.27,-1.497049445866177,-0.7712454573388089,0.07889574845433067,0.9999954266738976,1,1,-3.2435345958148147,0.4837754359864994,48.37754359864994,0.42408957739816344,0.1349919051133413,1
1743465660,3121.26,3122.14,3121.09,3121.87,-1.5898671264373723,-0.2806754607153759,-0.9130719471678024,0.9999958840065079,1,1,-1.8690253517228754,0.702535376509236,70.2535376509236,1.3745092440919429,0.4375198810454745,1
1743465720,3121.88,3124.13,3121.83,3124.12,-1.5103980345288421,0.24031007720506756,-0.9975474885414184,0.999996295605857,1,1,-1.3343996960741507,0.7876236923094762,78.76236923094761,0.5346256556487201,0.17017663160047858,1
1743465780,3124.09,3124.39,3123.12,3123.54,-1.2672538793388866,0.7352542894653026,-0.9818602246786141,0.9999966660452713,1,1,-0.9280392851336572,0.8522979603875096,85.22979603875096,0.4063604109404956,0.12934853615606756,1
1743465840,3123.57,3123.88,3122.39,3122.92,-0.8644740939758505,1.2179834825423765,-0.9603911846544128,0.9999969994407442,1,1,-0.6676949799203911,0.893733043468026,89.3733043468026,0.2603443052132708,0.08287016616103429,1
1743465900,3122.94,3123.84,3122.94,3123.84,-0.33733139599935574,1.5940499558573868,-0.9378335949758705,0.9999972994966697,1,1,-0.5317973063540151,0.9153618299708035,91.53618299708035,0.13589767356637616,0.04325757300555514,1
1743465960,3123.83,3123.96,3121.17,3121.59,0.07700605694273828,1.252933221132957,-0.9115884447365762,0.9999975695470027,1,1,-0.6289864229821021,0.8998937016447087,89.98937016447087,-0.0971891166280826,-0.030936256652188132,-1
1743466020,3121.54,3121.9,3121.07,3121.78,0.42685603825532126,1.057926723463591,-0.8752575987542994,0.9999978125923025,1,1,-0.6911865787611546,0.8899942393913866,88.99942393913865,-0.06220015577905036,-0.01979892450664357,-1
1743466080,3121.82,3122.19,3121.69,3122.08,0.7311464318622253,0.9201570852804276,-0.8108159214193171,0.9999980313330722,1,1,-0.722314520722044,0.8850400735600334,88.50400735600334,-0.031127941960889638,-0.009908331662706422,-1
1743466140,3122.06,3122.21,3121.67,3122.02,0.9562057646710606,0.6805668008043121,-0.6403904105733277,0.9999982281997649,1,1,-0.7549929327128027,0.8798391427593107,87.98391427593107,-0.032678411990757605,-0.010401861601445074,-1
1743466200,3122.07,3122.97,3122.07,3122.59,1.0776453658166323,0.3672265433790928,0.12915437850420214,0.9999984053797885,1,1,-5.9449948682458285,0.053824680062725325,5.382468006272532,1.0931833716465662,0.347971074606831,1
1743466260,3122.6,3123.12,3122.49,3122.84,1.0823053701852563,0.014091591871830438,0.9513983640259065,0.9999985648418096,1,1,-4.727199350124579,0.247642856446878,24.7642856446878,1.2177955181212539,0.3876363527683067,1
1743466320,3122.88,3123.48,3122.81,3123.39,0.969680793996175,-0.3405704022683192,0.996447974763492,0.9999987083576286,1,1,-4.383051820186523,0.3024156369893856,30.241563698938563,0.3441475299380581,0.10954556108501597,1
1743466380,3123.38,3123.46,3123.03,3123.22,0.7519762576298307,-0.6583263088284269,0.9785068849696335,0.9999988375218657,1,1,-4.120161466773723,0.34425593622620804,34.4255936226208,0.26289035341280265,0.08368059847364571,1
1743466440,3123.24,3123.49,3122.66,3122.82,0.44141215238893017,-0.9391284374240173,0.9568928483459651,0.9999989537696791,1,1,-3.9363598527011447,0.37350887165412777,37.35088716541278,0.18380161407257845,0.05850587085583946,1
1743466500,3122.83,3123,3122.43,3122.49,0.09999031670863041,-1.0324404837325425,0.9339967341323332,0.9999990583927112,1,1,-3.876970591491954,0.3829609661421462,38.29609661421462,0.0593892612091933,0.018904188976037736,1
1743466560,3122.51,3123.49,3122.51,3123.49,-0.24399700439009406,-1.0401983677622195,0.9067138417882226,0.9999991525534401,1,1,-3.8585357766401813,0.38589495805078977,38.589495805078975,0.018434814851769232,0.005867983817285919,1
1743466620,3123.44,3124.29,3123.36,3124.2,-0.5615434640595433,-0.9602426856367563,0.8676584308100881,0.999999237298096,1,1,-3.876383483118417,0.3830544073419253,38.30544073419253,-0.017847706478241854,-0.005681101417730868,-1
1743466680,3124.27,3124.88,3124.2,3124.84,-0.9139269041524465,-1.065587760735734,0.7948015427313693,0.9999993135682864,1,1,-3.782452312732815,0.39800401741920094,39.80040174192009,0.09393117038560117,0.02989922015455096,1
1743466740,3124.85,3125.35,3124.85,3125.05,-1.0074483692306897,-0.282803665595571,0.5845999592875465,0.9999993822114578,1,1,-4.261820915567483,0.32171013471500787,32.171013471500785,-0.47936860283467375,-0.15258776540838775,-1
1743466800,3125.04,3125.26,3124.6,3124.67,-1.0699105819421224,-0.18888222828015674,-0.35181251267822433,0.999999443990312,1,1,-2.0635133168204476,0.6715816554920735,67.15816554920735,2.19830759874704,0.6997430415541326,1
1743466860,3124.65,3124.98,3124.27,3124.96,-1.0164313817269484,0.16171810227007594,-0.9740458204672988,0.9999994995912809,1,1,-1.4062698955856376,0.7761851947962223,77.61851947962222,0.6572434212348126,0.2092070786082984,1
1743466920,3125.06,3125.45,3124.93,3125.07,-0.8727314452050583,0.4345405491695573,-0.9944819776269561,0.9999995496321528,1,1,-1.1588462254065774,0.8155638949431584,81.55638949431584,0.24742367017906308,0.07875740029387333,1
1743466980,3125.04,3125.43,3124.58,3125.15,-0.6107091180022641,0.792340822920567,-0.9751072199809474,0.9999995946689375,1,1,-0.8884388754266155,0.8586005613408495,85.86005613408496,0.2704073499799642,0.08607333279538286,1
1743467040,3125.2,3125.37,3124.04,3124.19,-0.2825069817355994,0.9924648540830305,-0.9533684621388447,0.9999996352020437,1,1,-0.76530850218181,0.8781973688875103,87.81973688875104,0.12313037324480514,0.03919361509332159,1
1743467100,3124.18,3124.52,3123.89,3124.1,0.0763091695495919,1.085039918626703,-0.9300549614460729,0.9999996716818393,1,1,-0.7086372938854311,0.8872168718188695,88.72168718188695,0.056671208296381836,0.018039005862719195,1
1743467160,3124.13,3124.26,3124,3124.12,0.3683826083573363,0.8832136991099141,-0.9015614050438726,0.9999997045136554,1,1,-0.7956779233512918,0.8733639253895477,87.33639253895477,-0.08704062946586089,-0.027705892858643676,-1
1743467220,3124.13,3124.51,3124.13,3124.47,0.6309893864016537,0.7941081694885971,-0.8592998758347314,0.9999997340622898,1,1,-0.8248064360281262,0.8687279786121146,86.87279786121145,-0.0291285126768398,-0.009271893554867981,-1
